Date,Close,High,Low,Open,Volume,Sentiment_Label
2003-05-26,16.49640464782715,16.587903917116805,15.87952410513225,15.938555230526832,42413692,2
2003-05-27,16.555435180664062,16.788609435708807,16.42851599131882,16.475741516171166,54396662,0
2003-05-28,17.00112533569336,17.077865635655318,16.587902756408603,16.587902756408603,71745714,0
2003-05-29,17.331707000732422,17.408447320830412,16.91258230311496,17.089677290187485,60641367,2
2003-05-30,17.626861572265625,17.82756929878326,17.296284418615247,17.355315546363098,88124611,2
2003-06-02,17.387779235839844,17.733115265542292,17.316940954607645,17.650471392510752,36886055,2
2003-06-03,17.24610137939453,17.41434248179932,17.192973855065596,17.260860339051398,18522495,0
2003-06-04,17.747873306274414,17.86888732814714,17.237249511612678,17.26971607287137,64238469,0
2003-06-05,18.447399139404297,18.58317212220612,17.981049076359287,18.004660260765423,140731145,2
2003-06-06,18.50643348693848,18.704189411179676,18.341144129536385,18.59498096277222,77948350,2
2003-06-09,18.158143997192383,18.857668303357787,18.04598219879606,18.857668303357787,60458441,2
2003-06-10,17.919063568115234,18.52118815634715,17.812806937114548,18.07549908774926,70590574,0
2003-06-11,18.167001724243164,18.228984644535487,17.88955211415499,17.88955211415499,49155694,0
2003-06-12,18.181758880615234,18.352951828480045,18.128631339674367,18.22013061090924,37202694,2
2003-06-13,18.47396850585937,18.55956261945849,18.2791627808536,18.285066366899237,72191082,2
2003-06-16,18.13749122619629,18.713049978721266,18.0814103016501,18.603841500029684,108127036,2
2003-06-17,18.955078125,19.061334801229773,18.223085411132143,18.28506834086512,128219790,0
2003-06-18,18.77207374572754,19.052473527869388,18.695331873025072,19.052473527869388,73870841,0
2003-06-19,19.179393768310547,19.24432847485452,17.777391627216712,17.777391627216712,100688903,2
2003-06-20,19.80218315124512,19.93795618583308,19.00820749737494,19.00820749737494,196668208,2
2003-06-23,19.20005989074707,19.743152029523458,19.132173373400025,19.743152029523458,62150902,2
2003-06-24,18.910802841186523,19.377153038162582,18.831109157883223,19.200058066571994,91338804,0
2003-06-25,19.17644691467285,19.42142841780656,19.00820730820837,19.00820730820837,81563686,0
2003-06-26,19.19415283203125,19.592616483891188,19.081992587868367,19.24433015682285,103622672,2
2003-06-27,19.170541763305664,19.362394108320828,18.98163963434464,19.282700431360738,65064967,2
2003-06-30,19.179393768310547,19.492261707482527,19.043620770042537,19.185297353490625,78672602,2
2003-07-01,19.23252868652344,19.386010909847023,19.08199667986811,19.247286077115763,82959281,0
2003-07-02,19.391908645629883,19.716583781598235,19.244330041797618,19.353538492459727,106131604,0
2003-07-03,19.52472877502441,19.802178363883623,19.32107084919138,19.46569765214073,115325848,2
2003-07-04,19.654600143432617,19.911388785944624,19.539489678899194,19.660503729350992,83165944,2
2003-07-07,19.406667709350582,19.923193613819823,19.338781204340712,19.7165838827571,57341354,2
2003-07-08,19.25908851623535,19.53948832943045,19.16463745531442,19.42732808878994,49463749,0
2003-07-09,19.28269386291504,19.4804497262999,19.081986207669104,19.4804497262999,42943059,0
2003-07-10,19.722484588623047,19.811033637701406,19.28269901994332,19.415520228342388,59663355,2
2003-07-11,19.52178192138672,19.923195833668142,19.45979741834915,19.716586079584893,57970502,2
2003-07-14,20.05601501464844,20.1002871738188,19.6575513908044,19.6575513908044,91666830,2
2003-07-15,19.932048797607425,20.36002879659129,19.757905635922143,20.129804725013784,84122767,0
2003-07-16,20.29214096069336,20.448574932025867,19.775613518352557,19.87891995290809,78125562,0
2003-07-17,19.999935150146484,20.47809246975981,19.834647368165868,20.365932227639085,80737902,2
2003-07-18,20.02650260925293,20.66109242438219,19.716586396336584,19.97927707132876,78313837,2
2003-07-21,19.81693649291992,20.15932080282364,19.72248543131719,20.14161162297622,65664832,2
2003-07-22,19.71953392028809,19.82579056920665,19.44208433925444,19.82579056920665,73585039,0
2003-07-23,19.46864891052246,19.864160734294888,19.326972327314905,19.83464596206919,62402827,0
2003-07-24,20.17703056335449,20.424963818790854,19.427328788134663,19.545391041723462,78868454,2
2003-07-25,20.63747978210449,20.720123679258368,20.206547961436044,20.365933746527457,113136735,2
2003-07-28,20.37773704528809,20.917877262556217,20.27738397816953,20.69355678686494,67780254,2
2003-07-29,20.522367477416992,20.602059580542203,20.18293493726565,20.250821445295912,71057439,0
2003-07-30,20.578447341918945,20.870654355568345,19.48045759014734,20.306902879638088,68998595,0
2003-07-31,21.12744140625,21.36061728902852,20.4839962490408,20.720123924868734,224892341,2
2003-08-01,20.95920181274414,21.23369964453455,20.87360612157832,21.23369964453455,74671095,2
2003-08-04,20.950349807739254,21.11563761815328,20.808673190116387,20.867704325719583,51695702,2
2003-08-05,20.540077209472656,21.487536554336064,20.34527305908662,20.99167001079657,113417159,0
2003-08-06,20.69651222229004,21.03889500464014,20.283289556733745,20.283289556733745,121809328,0
2003-08-07,20.98871612548828,21.074311808330823,20.58139710698339,20.847039533796394,78509311,2
2003-08-08,21.44621086120605,21.51409736419745,21.07431177953842,21.245504721801986,100474328,2
2003-08-11,21.32815170288086,21.546568630486888,21.162862322177254,21.162862322177254,65362813,2
2003-08-12,21.06250762939453,22.951521094823704,20.988717535828457,22.951521094823704,53918173,0
2003-08-13,21.307491302490234,21.83582445346437,21.000525301469864,21.83582445346437,63463283,0
2003-08-14,21.16876602172852,21.57313173087389,21.0831703261398,21.36947376810683,67262847,2
2003-08-15,21.16876602172852,21.16876602172852,21.16876602172852,21.16876602172852,0,2
2003-08-18,21.3252010345459,21.514101617072875,20.95625209589038,21.192379795064955,78071589,2
2003-08-19,21.78859519958496,21.92731999852076,21.28977691269343,21.407840739108188,82301606,0
2003-08-20,21.776784896850582,22.11916915580944,21.69709281098876,21.95978340727363,49097940,0
2003-08-21,21.90666007995605,22.136884158338106,21.79154804076503,22.136884158338106,59203324,2
2003-08-22,22.532394409179688,22.71244114890977,21.959786047186757,22.030624341364344,116788342,2
2003-08-25,22.34939956665039,25.07076050712044,21.67053443971639,22.786234997794367,132404097,2
2003-08-26,23.06072998046875,23.14042208462923,22.31988196846529,22.432042218980506,112114301,0
2003-08-27,23.246679306030277,23.438531652288876,23.022358814841407,23.022358814841407,73505914,0
2003-08-28,23.24077606201172,23.465096556499194,22.93381167275911,23.261437035703,70642923,2
2003-08-29,23.65399932861328,23.89307881014383,23.243730032469244,23.553646243684653,92274019,2
2003-09-01,24.214799880981445,24.462734734589045,23.5093717842901,23.5093717842901,84452781,2
2003-09-02,24.71066665649414,24.887761630536406,24.30039736914209,24.49815331836845,135259343,0
2003-09-03,24.08197784423828,24.72837478737792,23.96981917047091,24.56603878594817,77420832,0
2003-09-04,24.161670684814453,24.38008759234296,23.913737424956096,24.01999408580612,88695220,2
2003-09-05,24.78445625305176,24.870051945198306,24.26792873027728,24.26792873027728,81359053,2
2003-09-08,25.71420288085937,25.823411332500257,24.917275574760406,24.917275574760406,109846273,2
2003-09-09,25.755525588989254,26.115619099175014,25.50759232661853,25.805702915414727,123502517,0
2003-09-10,25.65812492370605,25.705350458324503,25.419045457598592,25.678785898000065,71159685,0
2003-09-11,25.306886672973636,25.92671905270213,25.08846818211752,25.08846818211752,96604041,2
2003-09-12,24.74313163757324,25.596139827673877,24.55718130790212,25.26556111341135,85145047,2
2003-09-15,23.88127326965332,24.78150555014865,23.710080301016617,24.73428001237388,121887277,2
2003-09-16,24.21184730529785,24.303344998910852,23.234871682088176,23.966864268679068,136987095,0
2003-09-17,24.019996643066406,24.67524901222504,23.739596784923982,24.67524901222504,100901406,0
2003-09-18,23.338178634643555,24.143961329139568,23.178792856117564,24.143961329139568,122191943,2
2003-09-19,23.851757049560547,24.07607756685612,23.14042376250641,23.320472111801333,153707700,2
2003-09-22,23.792722702026367,24.31515380097524,23.618579527980916,24.31515380097524,74664260,2
2003-09-23,24.353519439697266,24.5512753444608,23.479850361675933,23.62152693978065,70971760,0
2003-09-24,25.32459259033203,25.454463589718262,24.33581295700005,24.598503594953364,118908427,0
2003-09-25,24.68705368041992,25.531208169971872,24.557184244123487,25.26556413433136,140227855,2
2003-09-26,25.16520881652832,25.233095321762523,24.616213188944137,24.840535254633718,101622465,2
2003-09-29,25.637466430664062,30.10616612569124,25.25080831406168,30.10616612569124,68963038,2
2003-09-30,26.19826316833496,26.28976086064157,25.67878390466941,25.7525739938843,109159721,0
2003-10-01,25.720109939575195,26.289765040742765,25.563675934726376,26.03297794927284,64365531,0
2003-10-02,25.720109939575195,25.720109939575195,25.720109939575195,25.720109939575195,0,2
2003-10-03,26.478662490844727,26.56425817279591,25.85587837533798,25.91490949952202,92937113,2
2003-10-06,27.00699806213379,27.142771079536598,24.940889601468843,26.475713164546733,68364182,2
2003-10-07,26.670515060424805,27.213603898461443,26.573112212455747,27.03650895801754,75842045,0
2003-10-08,26.874174118041992,27.44973269884749,26.484565863298588,27.44973269884749,64480381,0
2003-10-09,26.86827087402344,27.331670798713127,26.68822413108824,27.09554314725105,76156360,2
2003-10-10,27.798025131225582,27.862958270470735,27.048320161508663,27.048320161508663,107329947,2
2003-10-13,28.397192001342773,28.571335157002217,27.479250693237507,27.795067284696387,77883650,2
2003-10-14,27.641584396362305,28.80155684318688,27.458585877664845,28.63036549437298,85021682,0
2003-10-15,28.25551414489746,28.506400746260265,27.529423627673246,27.694714551401848,89588449,0
2003-10-16,28.839927673339844,29.391875034948846,28.370627349244767,29.391875034948846,230880962,2
2003-10-17,28.898962020874023,29.33874759830205,28.668737957677717,28.74843005357748,94173184,2
2003-10-20,28.441465377807617,29.220681879323084,28.335207148680663,29.10261963311231,62736510,2
2003-10-21,27.63863754272461,28.63037061042201,27.42022062897131,28.63037061042201,96531807,0
2003-10-22,27.67996406555176,28.00463927365266,27.169341635949262,27.169341635949262,77285479,0
2003-10-23,27.083742141723636,27.74489971632601,26.92435791171932,27.73309254265889,82339194,2
2003-10-24,27.783266067504883,27.981020431186003,21.841726166409966,21.841726166409966,88147102,2
2003-10-27,27.095542907714844,28.0990830523384,26.986336037996068,28.04005035158857,69776288,2
2003-10-28,27.40841293334961,27.74489525335874,27.03651225166187,27.15457766209048,104009852,0
2003-10-29,27.88656616210937,28.03709495692709,27.30215227600267,27.582550472885845,56545862,0
2003-10-30,28.161060333251957,28.335203464058285,27.66224527917917,27.77735571774422,65836288,2
2003-10-31,28.71596336364746,28.792703666507283,28.22304867320227,28.3352073347955,66083410,2
2003-11-03,29.4036865234375,29.56897748684393,28.74548392397844,28.74548392397844,122814579,2
2003-11-04,29.01408195495605,29.870042201416865,28.75729482710553,29.639818063003187,110392949,0
2003-11-05,28.84288215637207,29.16755729075893,28.364726410052192,28.74843109350953,91124985,0
2003-11-06,29.09377098083496,29.60439654214913,28.87240540062481,29.04359680097424,134300335,2
2003-11-07,28.462127685546875,29.332843445430992,28.317499306466665,29.1350891058618,73031669,2
2003-11-10,28.509355545043945,30.10616196989821,27.80982793367234,30.10616196989821,55228187,2
2003-11-11,28.373579025268555,28.630366053504275,28.075466901633323,28.34406109998319,64012424,0
2003-11-12,28.57428741455078,29.011121207162887,28.459176957685,28.925525524298006,79398058,0
2003-11-13,28.20829200744629,29.509941237516927,28.10203692259099,29.509941237516927,64241396,2
2003-11-14,27.443832397460938,28.04005359856363,27.284448186692185,27.818684887148656,81935027,2
2003-11-17,28.037092208862305,28.181720558449506,27.449726587986927,27.576644185273008,74009302,2
2003-11-18,27.508769989013672,28.143361376217893,27.449737278642864,27.90133010196028,51950120,0
2003-11-19,27.249025344848636,27.553037904739984,27.071930404824577,27.399557305318897,74266857,0
2003-11-20,26.61148452758789,27.50286288749723,26.50522629322625,27.278542401108627,63214173,2
2003-11-21,27.12211227416992,27.266737520122877,26.33994072212045,26.33994072212045,84509135,2
2003-11-24,26.912548065185547,27.331674306112976,26.80629297361073,27.26378937152005,43968181,2
2003-11-25,27.570741653442383,27.67995165621945,26.918442889815115,26.918442889815115,69262438,0
2003-11-26,27.570741653442383,27.570741653442383,27.570741653442383,27.570741653442383,0,0
2003-11-27,28.110889434814453,28.35292068999081,27.576652751271173,27.576652751271173,101487224,2
2003-11-28,28.75138282775879,28.919622403429123,28.15811347007284,28.15811347007284,75895178,2
2003-12-01,29.05834579467773,29.20887775980892,28.81336592508394,28.93142817088069,57749723,2
2003-12-02,29.49223899841309,29.81100746459065,28.677600764874736,29.11148286928354,87905736,0
2003-12-03,29.391881942749023,29.81100504578144,29.09376974782604,29.81100504578144,117920738,0
2003-12-04,30.02942276000977,30.19471055358688,28.95209400150716,28.95209400150716,180083321,2
2003-12-05,29.10557556152344,30.224226304488734,28.99636867782636,30.106164041502,82536782,2
2003-12-08,28.329309463500977,29.176414125093004,28.178777483247703,28.87535016458646,113699628,2
2003-12-09,28.724822998046875,28.828126296857583,28.414906794364462,28.414906794364462,79302128,0
2003-12-10,29.37417221069336,29.660477242692156,28.695307047416858,28.77795410724538,143958545,0
2003-12-11,29.10852432250977,29.751970999781385,28.878300253085747,29.5807796325141,104076611,2
2003-12-12,29.00226783752441,29.28266606352504,28.78089600357055,29.28266606352504,69546938,2
2003-12-15,29.45681381225586,29.65161954279737,29.04359431356949,29.04359431356949,83497793,2
2003-12-16,29.7991943359375,29.955626727737457,29.08195919901613,29.445004456334303,126819545,0
2003-12-17,29.67818260192871,29.9526804397926,29.521750181380003,29.87003653984705,87187086,0
2003-12-18,29.92611312866211,30.182900170714824,29.504035156990984,29.504035156990984,95790063,2
2003-12-19,30.73780059814453,30.870621813584737,29.98809883679035,29.98809883679035,149458524,2
2003-12-22,31.14217185974121,31.28679711149847,30.76436756055849,30.76436756055849,60150274,2
2003-12-23,30.838153839111328,31.274990816661457,25.67878554078589,25.67878554078589,64460943,0
2003-12-24,31.16283416748047,31.34583274777681,30.70533771673961,30.70533771673961,60846840,0
2003-12-25,31.16283416748047,31.162834167480472,31.162834167480472,31.162834167480472,0,2
2003-12-26,31.29859733581543,31.44617750162332,31.124454190829383,31.354678240329857,48164588,2
2003-12-29,31.71477699279785,31.81512849481372,31.41666481890136,31.463890353695604,46395159,2
2003-12-30,33.217132568359375,34.23838042661529,31.59671487385616,31.70001816935998,172494262,0
2003-12-31,33.816307067871094,34.40367291180724,33.175812100479014,33.175812100479014,160650273,0
2004-01-01,33.68643951416016,34.238383870926604,33.47982659511759,34.238383870926604,57015472,2
2004-01-02,34.54534149169922,34.76375838739954,33.68643287266982,33.91370514663328,113656354,2
2004-01-05,34.241329193115234,34.82279137335663,33.7661252456501,34.53353775643756,85438299,2
2004-01-06,33.789730072021484,34.74014094162468,33.29681546069575,34.29740364446074,81160289,0
2004-01-07,34.24723815917969,34.385962980689364,33.470970148099006,33.659872301101565,83254466,0
2004-01-08,34.834598541259766,35.29504667841476,34.42432772770979,34.53353775325447,74777472,2
2004-01-09,34.15868377685547,35.75253827556058,33.95207405971301,35.419010935486,122696325,2
2004-01-12,33.72185516357422,34.46860520587161,33.54180839906525,34.12031884924774,78266908,2
2004-01-13,34.67520904541016,34.79917802717118,33.78088211509563,33.8399116597561,82240687,0
2004-01-14,35.24191665649414,35.35997890371513,34.828694060783654,34.828694060783654,71562438,0
2004-01-15,34.126224517822266,35.76730489660596,33.919611602819174,35.625628280107485,94167303,2
2004-01-16,34.30331039428711,34.63978950973107,33.76612200367525,34.5335344407814,112840401,2
2004-01-19,34.51877975463867,34.769663226054604,33.59493481534105,34.30626643678784,78038244,2
2004-01-20,33.91075134277344,35.289140714954804,33.66872011939195,34.76965991086454,84740222,0
2004-01-21,32.64157485961914,34.220673804141185,32.325755070714735,33.72185545604216,90635839,0
2004-01-22,31.596723556518555,33.937328937824006,31.12446807669116,32.64453468643862,143108982,2
2004-01-23,32.93082427978516,33.13153357193936,31.390098843813533,31.81807725557656,130190728,2
2004-01-26,32.93082427978516,32.93082427978516,32.93082427978516,32.93082427978516,0,2
2004-01-27,34.27675247192383,34.43909163716417,33.07840957974848,33.17876424136975,99040724,0
2004-01-28,33.98453903198242,34.78441803648274,33.62149378246115,34.71062953102497,117000341,2
2004-01-29,33.73659896850586,34.58665515946403,33.37060513717408,34.29740161413137,207142637,2
2004-01-30,33.090213775634766,34.202960872092405,32.9396817967453,33.79564182947231,86396915,2
2004-02-02,33.090213775634766,33.090213775634766,33.090213775634766,33.090213775634766,0,2
2004-02-03,32.68585205078125,33.341102889078165,32.40249880272695,33.17581507119256,96821782,0
2004-02-04,33.730709075927734,33.94322240165309,32.44086700309991,32.7832497586366,103232089,0
2004-02-05,33.329288482666016,34.14982688314687,33.01642055138027,33.913702403643114,101116472,2
2004-02-06,33.96683120727539,34.0612822684394,33.29977334722619,33.57427115242947,91705860,2
2004-02-09,34.751956939697266,34.8286972497361,34.14983217040227,34.14983217040227,69893883,2
2004-02-10,35.02054977416992,35.32456236278699,34.56895700371332,34.946758106437734,123921417,0
2004-02-11,34.669315338134766,36.59964931049586,34.303318214304774,36.59964931049586,86968029,0
2004-02-12,34.692928314208984,35.11795816963419,34.47451137666942,34.843460312643494,82921203,2
2004-02-13,35.147464752197266,35.26552699657962,34.48040692186898,34.60142095888274,65429166,2
2004-02-16,35.00284194946289,35.53707865734621,34.84345773647841,35.30095413097106,79718871,2
2004-02-17,35.34521484375,35.714163649350525,34.82868903880865,34.952654853559665,129142680,0
2004-02-18,35.705318450927734,36.03884581482649,35.4278688440718,35.52822034035226,158050718,0
2004-02-19,34.377098083496094,35.950293069181235,34.24132509281807,35.720069028151165,116966506,2
2004-02-20,34.67816925048828,35.12385846374775,34.26789840012111,34.30331676301341,140573064,2
2004-02-23,33.373558044433594,35.06481510672112,33.063641944409014,34.76965481380547,131518794,2
2004-02-24,33.397178649902344,33.565418235225586,32.4674300875305,32.79210523988455,175812789,0
2004-02-25,32.77439498901367,33.648062651918025,32.6002518150378,33.648062651918025,97507816,0
2004-02-26,32.012882232666016,33.31157955570695,31.81807653044125,32.70355441486093,146810711,2
2004-02-27,32.74488067626953,32.85703935193398,32.17227381842983,32.204740388539925,115704849,2
2004-03-01,33.488677978515625,33.61559561595566,32.83933082639507,33.58903263272402,87320408,2
2004-03-02,33.488677978515625,33.488677978515625,33.488677978515625,33.488677978515625,0,0
2004-03-03,34.28855514526367,34.46860189246506,33.47686888645005,33.59788608460577,119271800,0
2004-03-04,33.863529205322266,34.474506179664786,33.68348245445686,34.120316263683634,59517947,2
2004-03-05,34.60142517089844,34.68111727439802,33.707094967208654,33.707094967208654,57935295,2
2004-03-08,35.16812896728516,35.35998290012432,34.67521422015032,34.7106357365822,68029504,2
2004-03-09,34.49220275878906,35.419002352763194,34.1498201237406,35.419002352763194,63969584,0
2004-03-10,33.86647415161133,34.35643697990734,33.659861306642114,34.297404287969826,57012251,0
2004-03-11,33.40308380126953,34.120319070865456,33.23484420806187,33.76612912574402,78134847,2
2004-03-12,33.211219787597656,33.58902396304346,32.76553069829003,33.323381584792195,75771967,2
2004-03-15,32.17522048950195,33.63625705220087,31.87711148336459,33.47391790433161,92765349,2
2004-03-16,31.98631858825684,32.75373105689168,31.611466154976185,31.877108568700795,119208906,0
2004-03-17,31.900728225708008,32.58549376882176,31.590812024716843,32.17227426991695,112189995,0
2004-03-18,30.643356323242188,32.119148984015595,30.42198758180745,31.99518311953724,156637254,2
2004-03-19,30.888328552246094,31.20119650565648,30.519379690697367,30.519379690697367,109745049,2
2004-03-22,29.97039031982422,30.87062412074069,29.84347268051264,30.053034217346877,90124832,2
2004-03-23,30.20947265625,30.548903657662787,29.825764755217808,30.047133485188176,92984770,0
2004-03-24,30.24193000793457,30.416073145504857,29.858222223898856,30.224219253487,99235162,0
2004-03-25,30.34524345397949,30.71418920769031,30.123871586677865,30.28621074579072,134606290,2
2004-03-26,31.032958984375,31.304505011202604,30.575462618130132,30.575462618130132,105696165,2
2004-03-29,31.215951919555664,31.558334607651,30.99753505091302,31.059516383827187,79964214,2
2004-03-30,31.11855125427246,31.68230264282545,31.053618124428443,31.292694402887644,89126542,0
2004-03-31,31.76198959350586,31.8771000137776,30.97686657987795,31.11263954291894,76872069,0
2004-04-01,32.81277084350586,32.921980897148586,31.81808580107293,31.81808580107293,108451994,2
2004-04-02,33.40012741088867,38.3705962845389,32.80685807301905,38.3705962845389,99771768,2
2004-04-05,33.94913101196289,34.31807680520875,33.470972016283525,33.470972016283525,90699433,2
2004-04-06,33.96683120727539,34.380053811461764,33.332243067618336,34.002252720430455,100026761,0
2004-04-07,33.88418960571289,34.291508651883895,33.64806193685472,34.22952415330082,58225817,0
2004-04-08,33.822208404541016,34.22067207351912,33.38241963391521,33.64806207990061,64967034,2
2004-04-09,33.822208404541016,33.822208404541016,33.822208404541016,33.822208404541016,0,2
2004-04-12,33.16105651855469,33.97274295820293,32.9810097312409,33.97274295820293,53650059,2
2004-04-13,33.842872619628906,33.996356415295494,32.7862062712094,33.293876891653774,56786920,0
2004-04-14,33.842872619628906,33.842872619628906,33.842872619628906,33.842872619628906,0,0
2004-04-15,33.373558044433594,34.30920992880054,33.211218937242755,34.17343695092912,83348366,2
2004-04-16,33.42079544067383,33.81040375984926,33.27616703497132,33.411940061087414,42428943,2
2004-04-19,32.62091064453125,33.612643703916284,32.502848386461594,33.26435736202957,57064585,2
2004-04-20,32.60615539550781,32.733073034686726,32.349365170500455,32.733073034686726,49194696,0
2004-04-21,33.5506591796875,33.61559231170445,32.4674269480101,32.47037874070402,66400273,0
2004-04-22,33.57426834106445,33.87237730978399,33.264352202281906,33.52999460695266,45343596,2
2004-04-23,33.488677978515625,33.93141538987622,33.36176034107558,33.529999926667614,50254004,2
2004-04-27,31.84463882446289,33.05774032081663,31.72067300782529,33.05774032081663,93593864,2
2004-04-28,31.900728225708008,32.40839879682681,31.70887428817177,31.88006567395021,92191757,0
2004-04-29,31.245473861694336,32.11324110429331,31.08018606448504,31.81808071941948,231388636,0
2004-04-30,31.077228546142575,36.90070522173616,30.826345103481984,33.352899746096064,104126789,2
2004-05-03,31.195295333862305,31.36353807129468,30.44264174253309,31.109699645482213,115360046,2
2004-05-04,31.33106231689453,37.37000379624045,31.233662629079944,31.63507801074921,67022825,0
2004-05-05,31.28679656982422,31.49045768183425,31.11265338919253,31.40486198808733,59745925,0
2004-05-06,31.90662384033203,32.07191159859825,31.531771438237943,31.581948754916827,82542006,2
2004-05-07,31.428466796875,31.78856025755967,31.21595350223513,31.404855610192573,62266887,2
2004-05-10,30.64925575256348,31.269088144499893,30.41312807585553,31.269088144499893,89515010,2
2004-05-11,28.940284729003903,30.16519043417121,28.55067646372507,30.141579245498903,102120168,0
2004-05-12,29.318090438842773,29.48042643573174,28.57133728445369,28.57133728445369,87466922,0
2004-05-13,30.191762924194336,30.953272011940864,27.98102418891502,28.335214168924992,183148451,2
2004-05-14,28.16401672363281,30.56660574689987,27.815730405158558,30.1061607638427,172382661,2
2004-05-17,23.866512298583984,27.857054137183844,22.53239648736883,27.744895465406888,131182688,2
2004-05-18,25.60204124450684,27.03060957036956,24.208892854188136,25.383624353099304,189088981,0
2004-05-19,26.708887100219727,27.508766181396958,26.22482619551824,26.22482619551824,161330985,0
2004-05-20,26.700096130371094,27.99534133877581,26.516352132482545,27.89292591278251,131601070,2
2004-05-21,26.477195739746094,26.62780648061729,25.907890872579014,26.621781664776304,94462978,2
2004-05-24,27.341691970825195,27.591702484152485,26.81154525984219,27.109752684195627,94626507,2
2004-05-25,27.453147888183597,27.706170839219023,26.305499338943594,27.290487518188407,112127997,0
2004-05-26,27.670021057128903,28.194141328663484,27.435069369812577,27.7121915427104,95857508,0
2004-05-27,27.052520751953125,27.56459463825476,26.904924044898618,27.23024314399545,79936738,2
2004-05-28,26.067537307739254,27.16397655292414,25.67595163314576,26.932037234259298,124708087,2
2004-05-31,25.8928279876709,26.441049199881636,24.850608904048165,25.995243416855207,135183145,2
2004-06-01,26.15790367126465,26.688050466869434,26.034404598644954,26.20609898079165,87041132,0
2004-06-02,26.474184036254883,26.685038113569643,26.182001379691798,26.260319160131782,60172345,0
2004-06-03,25.805477142333984,27.242292737288675,25.489196838232687,26.8687815100683,100953502,2
2004-06-04,26.115732192993164,26.206097992650847,25.45907394153451,25.483171595389376,86150171,2
2004-06-07,26.79648208618164,27.08565386756073,26.20609211298716,26.20609211298716,92592591,2
2004-06-08,27.4260311126709,27.50434726602658,26.597678641851665,26.80853106180307,101752440,0
2004-06-09,27.15794944763184,27.606766007477454,27.06758365412756,27.53146225235198,71929998,0
2004-06-10,26.971195220947266,27.23024621003809,26.80853645768001,27.04348979261301,49251190,2
2004-06-11,26.00729179382324,26.929022566066283,25.904876369578385,26.929022566066283,66139259,2
2004-06-14,26.200075149536133,26.35068589976684,25.573539320521203,25.844635130713264,101537724,2
